County,Year,Month,solar_radiation,humidity,wind_speed,wind_speed_max,precip,temp_min,temp_mean,temp_max,dewpoint_mean,vpd_min,vpd_max
taylor,1991,4,16.29,77.17,3.63,9.47,2.83,33.6,45.1,56.7,32.6,0.67,10.3
taylor,1991,5,16.2,83.56,2.92,7.48,4.94,47.7,57.6,67.5,49.3,0.34,11.86
taylor,1991,6,21.69,79.08,2.56,6.83,5.55,56.0,67.1,78.3,56.6,1.07,16.88
taylor,1991,7,21.46,77.42,2.31,6.06,4.82,55.8,66.1,76.4,57.7,0.52,14.68
taylor,1991,8,18.83,72.07,2.54,6.46,2.12,55.8,67.3,78.7,57.2,0.91,17.95
taylor,1991,9,12.44,74.69,3.11,8.5,5.1,43.4,53.7,64.0,46.9,0.19,9.1
taylor,1992,4,13.62,83.7,3.38,8.01,3.31,29.3,38.4,47.5,29.5,0.35,5.64
taylor,1992,5,21.77,74.99,2.82,8.88,1.89,42.4,55.1,67.8,39.9,1.35,15.19
taylor,1992,6,20.01,75.69,2.3,7.75,2.34,47.5,59.8,72.0,48.3,0.75,15.71
taylor,1992,7,18.46,78.22,2.35,6.7,3.36,49.7,60.9,72.0,52.8,0.28,13.11
taylor,1992,8,17.87,71.21,2.37,8.54,3.04,49.5,61.3,73.1,51.7,0.56,14.59
taylor,1992,9,12.69,75.65,3.07,7.34,5.59,43.3,54.1,65.0,46.9,0.49,9.47
taylor,1993,4,15.34,76.57,3.49,9.23,3.35,27.0,37.6,48.2,26.0,0.48,7.0
taylor,1993,5,16.8,80.26,3.07,7.32,5.38,41.8,52.6,63.3,42.0,0.57,11.11
taylor,1993,6,18.63,83.17,3.03,7.71,8.31,49.0,59.1,69.3,50.3,0.69,11.92
taylor,1993,7,18.59,84.68,2.76,7.73,3.1,55.7,65.9,76.0,57.9,0.31,14.04
taylor,1993,8,17.16,84.44,2.25,5.72,4.7,54.8,65.9,76.9,57.8,0.56,15.12
taylor,1993,9,12.05,82.03,2.81,7.52,4.09,38.6,50.0,61.3,42.6,0.36,9.27
taylor,1994,4,16.52,74.89,3.77,9.28,3.28,28.7,40.6,52.5,25.2,1.0,9.5
taylor,1994,5,22.48,74.68,2.72,8.09,1.41,40.7,54.1,67.5,38.9,1.09,15.63
taylor,1994,6,21.59,79.24,2.44,7.33,3.53,52.7,64.8,76.9,52.9,1.12,17.48
taylor,1994,7,20.52,81.24,2.49,6.08,3.91,55.0,65.2,75.4,56.1,1.07,14.01
taylor,1994,8,18.19,77.93,2.36,7.33,2.98,51.7,62.9,74.2,54.2,0.74,14.16
taylor,1994,9,12.67,81.42,2.52,6.3,5.62,49.6,60.0,70.4,51.3,0.62,12.59
taylor,1995,4,14.57,74.95,3.56,9.45,2.02,26.1,35.8,45.5,23.3,0.72,6.32
taylor,1995,5,18.68,75.13,3.14,8.28,2.78,41.3,52.6,63.8,38.4,1.32,12.89
taylor,1995,6,22.01,76.98,1.96,5.75,1.49,55.2,67.7,80.1,55.6,1.19,20.93
taylor,1995,7,20.14,75.56,2.8,6.9,3.61,57.1,67.8,78.4,58.0,1.06,16.8
taylor,1995,8,15.72,82.15,2.49,7.77,9.45,60.5,69.8,79.1,61.5,1.24,14.06
taylor,1995,9,14.75,76.02,2.49,6.62,2.3,43.0,54.7,66.5,45.9,0.4,11.94
taylor,1996,4,18.35,78.63,3.49,7.77,2.23,25.2,36.1,47.1,23.4,0.67,7.23
taylor,1996,5,19.64,76.99,2.82,6.36,1.89,39.5,50.4,61.3,36.5,1.1,11.7
taylor,1996,6,18.48,82.94,2.61,6.06,5.75,53.4,63.1,72.8,54.4,0.75,13.28
taylor,1996,7,20.45,80.57,2.45,6.14,4.18,53.5,63.9,74.4,55.5,0.47,13.85
taylor,1996,8,20.5,74.44,2.34,6.48,2.39,54.3,66.0,77.7,57.4,0.61,15.86
taylor,1996,9,13.43,73.62,2.6,6.67,3.05,47.3,57.1,67.0,50.0,0.4,10.8
taylor,1997,4,18.39,77.26,3.2,9.94,0.61,27.9,39.5,51.2,25.0,0.72,8.93
taylor,1997,5,19.99,75.64,3.27,8.96,2.89,36.5,47.8,59.2,35.0,0.67,10.84
taylor,1997,6,22.7,78.54,2.21,7.36,4.23,53.4,64.9,76.5,53.8,0.9,17.47
taylor,1997,7,20.23,82.21,2.38,6.54,5.27,56.5,66.4,76.3,58.6,0.63,13.76
taylor,1997,8,17.9,81.57,2.19,5.95,3.97,51.3,62.1,73.0,55.2,0.34,13.11
taylor,1997,9,14.26,81.13,2.82,9.0,3.85,47.6,58.1,68.7,51.6,0.31,10.43
taylor,1998,4,19.85,71.05,3.26,9.02,1.56,33.9,46.7,59.4,28.7,1.21,12.66
taylor,1998,5,23.21,74.61,2.99,8.56,2.77,46.8,60.4,74.0,47.7,0.84,17.97
taylor,1998,6,19.73,79.27,2.81,8.2,5.33,51.5,61.7,71.9,54.3,0.16,12.37
taylor,1998,7,23.73,70.12,2.44,7.57,1.27,55.5,67.5,79.5,58.3,0.24,18.17
taylor,1998,8,18.18,73.28,2.57,5.38,4.11,56.0,67.4,78.9,59.4,0.35,16.43
taylor,1998,9,16.73,67.14,2.69,6.31,2.89,47.7,61.7,75.7,52.4,0.22,17.34
taylor,1999,4,16.04,73.96,3.28,10.55,2.69,34.9,46.0,57.1,33.0,0.74,9.91
taylor,1999,5,19.09,77.61,3.47,7.47,5.63,46.5,57.3,68.2,46.1,1.01,13.09
taylor,1999,6,20.46,79.68,2.69,6.41,3.08,53.4,64.0,74.6,55.5,0.58,13.96
taylor,1999,7,22.52,81.2,2.74,5.94,8.06,60.4,70.7,81.0,63.4,0.4,15.99
taylor,1999,8,17.42,78.72,2.44,6.91,3.22,53.9,64.3,74.7,58.0,0.28,12.36
taylor,1999,9,15.1,70.45,2.87,7.85,1.74,44.5,56.0,67.5,49.2,0.29,11.12
taylor,2000,4,16.29,69.78,3.42,9.67,1.99,29.3,40.9,52.4,28.1,0.44,9.35
taylor,2000,5,19.32,70.91,3.25,8.97,3.23,45.1,56.2,67.4,46.5,0.46,12.54
taylor,2000,6,18.93,78.86,3.18,8.45,7.61,50.4,60.8,71.1,53.8,0.22,12.17
taylor,2000,7,20.49,77.71,2.45,6.13,3.32,56.3,66.3,76.3,58.8,0.5,13.86
taylor,2000,8,18.58,72.17,2.52,5.89,4.33,55.5,66.0,76.5,58.8,0.5,14.29
taylor,2000,9,14.55,69.11,3.03,7.55,5.39,45.1,56.3,67.5,47.3,0.92,12.04
taylor,2001,4,15.05,78.82,3.95,12.25,5.47,33.8,44.6,55.3,32.9,0.88,8.77
taylor,2001,5,17.91,77.9,2.8,7.5,4.82,44.5,55.8,67.1,45.4,0.42,13.08
taylor,2001,6,20.71,81.44,2.72,6.78,4.1,53.0,63.0,73.1,54.8,0.56,13.82
taylor,2001,7,22.29,75.64,2.25,5.55,2.68,55.4,67.5,79.6,57.8,0.37,18.38
taylor,2001,8,19.89,74.3,2.33,5.52,5.36,56.9,68.5,80.2,60.5,0.3,17.76
taylor,2001,9,14.06,76.73,2.43,6.89,3.86,45.3,56.1,66.8,49.4,0.27,10.79
taylor,2002,4,15.3,79.91,3.53,8.77,4.52,29.5,39.7,49.8,30.9,0.45,7.36
taylor,2002,5,19.77,76.61,3.16,9.54,2.15,37.5,48.4,59.4,38.0,0.45,9.92
taylor,2002,6,20.25,82.46,2.82,6.63,6.98,54.8,64.8,74.8,56.7,0.62,13.87
taylor,2002,7,22.41,79.89,2.36,5.46,5.76,60.4,71.1,81.8,62.9,0.66,17.01
taylor,2002,8,19.03,76.46,2.42,8.18,6.46,54.6,65.5,76.4,58.8,0.23,13.55
taylor,2002,9,13.43,80.54,2.5,6.44,6.39,49.3,59.5,69.7,53.7,0.31,10.72
taylor,2003,4,17.5,76.77,3.84,9.19,4.19,29.3,40.9,52.5,26.9,1.05,9.7
taylor,2003,5,20.02,75.52,3.02,9.62,4.08,40.7,52.8,64.9,38.3,0.75,13.94
taylor,2003,6,21.4,79.22,2.31,6.32,4.22,50.4,61.7,73.1,50.6,0.73,15.89
taylor,2003,7,21.9,76.32,2.42,5.74,3.33,55.3,66.7,78.1,57.2,0.62,17.62
taylor,2003,8,20.01,68.38,2.25,6.23,2.15,56.3,68.5,80.7,59.3,0.57,18.86
taylor,2003,9,14.05,66.43,3.15,7.26,2.57,46.6,58.0,69.5,49.0,0.51,14.84
taylor,2004,4,16.74,74.48,3.37,9.77,1.7,30.1,42.0,54.0,29.4,0.61,9.53
taylor,2004,5,17.27,78.19,3.39,8.06,6.21,40.0,50.7,61.4,40.8,0.57,9.84
taylor,2004,6,21.74,80.42,2.89,7.16,2.78,48.8,59.8,70.7,50.3,0.5,13.59
taylor,2004,7,21.39,79.66,2.28,6.04,1.69,54.2,65.3,76.3,56.2,0.45,15.83
taylor,2004,8,17.35,76.48,2.54,7.29,2.93,48.3,59.8,71.3,52.0,0.26,12.61
taylor,2004,9,15.74,73.8,2.92,8.24,4.0,49.7,62.1,74.4,52.4,0.81,15.64
taylor,2005,4,17.34,71.22,3.45,8.68,2.19,34.6,46.9,59.2,30.8,1.32,11.98
taylor,2005,5,16.73,75.85,3.28,7.21,2.45,41.4,51.3,61.1,40.2,0.73,10.87
taylor,2005,6,22.15,75.78,3.0,8.88,4.37,57.0,68.1,79.2,57.8,1.1,17.71
taylor,2005,7,23.12,62.53,2.57,6.78,2.66,58.2,70.0,81.7,59.4,0.82,21.15
taylor,2005,8,19.24,65.53,2.48,6.02,4.93,54.9,66.7,78.4,57.8,0.43,17.4
taylor,2005,9,14.91,69.29,2.86,8.39,3.35,49.3,61.9,74.4,53.2,0.55,16.11
taylor,2006,4,17.66,71.88,3.74,8.68,1.16,34.8,47.7,60.6,30.3,1.33,13.47
taylor,2006,5,19.26,77.15,3.2,9.31,4.36,44.7,55.1,65.5,44.7,0.9,12.56
taylor,2006,6,24.09,66.14,2.53,6.59,2.29,50.6,63.4,76.1,50.4,1.07,19.61
taylor,2006,7,23.64,57.33,2.63,6.46,4.23,58.0,71.4,84.8,58.9,0.85,25.26
taylor,2006,8,18.26,69.44,2.29,6.43,5.83,53.7,65.5,77.3,57.2,0.45,16.65
taylor,2006,9,14.16,72.36,2.79,6.69,2.16,41.9,53.4,65.0,47.0,0.16,11.07
taylor,2007,4,18.79,70.81,3.59,8.63,1.71,29.5,41.1,52.7,27.2,0.63,10.62
taylor,2007,5,19.67,72.09,3.68,8.3,2.89,45.4,57.7,70.0,43.7,1.21,15.73
taylor,2007,6,24.6,67.25,2.91,8.61,3.98,52.7,65.0,77.3,54.9,0.51,17.98
taylor,2007,7,22.77,63.11,2.47,8.12,2.27,55.9,67.7,79.4,57.4,0.57,19.09
taylor,2007,8,17.63,69.52,2.67,6.08,4.99,55.0,66.1,77.2,57.2,0.4,17.17
taylor,2007,9,13.87,76.95,3.24,7.9,3.6,47.7,59.0,70.3,50.8,0.77,13.0
taylor,2008,4,15.05,80.7,3.76,11.74,3.89,30.4,40.3,50.1,30.8,0.47,7.41
taylor,2008,5,20.93,75.51,3.12,7.6,3.09,37.9,50.3,62.7,37.2,0.51,12.38
taylor,2008,6,20.94,81.12,2.98,9.07,4.1,51.0,61.6,72.3,53.0,0.26,13.66
taylor,2008,7,22.16,79.73,2.52,7.47,3.62,55.3,66.9,78.5,57.6,0.5,17.03
taylor,2008,8,20.79,70.81,2.36,6.7,1.93,51.3,64.8,78.3,55.0,0.6,18.93
taylor,2008,9,13.9,74.42,2.84,6.7,2.13,48.3,59.6,70.8,51.0,0.73,13.84
taylor,2009,4,17.66,72.64,3.6,8.61,3.2,30.4,41.5,52.5,24.6,1.03,9.74
taylor,2009,5,21.64,70.91,3.3,8.3,3.15,41.6,53.4,65.2,38.4,1.22,14.41
taylor,2009,6,20.42,76.16,2.59,7.52,5.67,50.1,61.5,72.9,50.9,0.84,16.27
taylor,2009,7,20.63,66.26,2.65,7.77,1.16,50.2,61.4,72.6,51.7,0.7,15.2
taylor,2009,8,18.15,75.66,2.69,6.66,5.37,51.7,62.8,73.9,55.6,0.51,13.81
taylor,2009,9,15.98,71.87,2.0,9.48,1.19,46.6,59.6,72.5,52.2,0.22,13.88
taylor,2010,4,18.74,71.21,3.68,8.93,1.43,35.5,48.7,62.0,31.4,1.22,13.94
taylor,2010,5,20.2,72.21,2.96,8.37,2.15,43.9,55.9,68.0,43.7,0.7,15.4
taylor,2010,6,17.95,81.96,2.59,6.88,6.25,53.8,62.8,71.9,56.0,0.55,11.7
taylor,2010,7,21.43,81.89,2.52,6.94,9.03,59.7,69.5,79.3,61.0,0.89,16.05
taylor,2010,8,19.25,83.02,2.75,6.3,3.31,58.1,68.9,79.7,61.4,0.59,16.31
taylor,2010,9,13.55,82.68,3.1,8.63,10.57,43.2,54.1,64.9,48.4,0.27,9.01
taylor,2011,4,15.35,81.79,3.67,9.29,3.14,29.5,39.0,48.5,29.7,0.35,6.49
taylor,2011,5,17.73,81.18,3.38,7.41,2.94,43.2,52.9,62.6,41.1,0.98,11.04
taylor,2011,6,20.82,81.8,3.11,8.16,5.42,52.1,63.0,73.8,52.9,1.15,15.44
taylor,2011,7,21.34,84.04,2.28,5.89,6.78,60.5,71.1,81.7,63.3,0.8,16.24
taylor,2011,8,19.09,81.01,2.09,6.92,4.46,54.1,65.5,76.9,58.5,0.27,14.1
taylor,2011,9,13.88,79.24,2.54,9.17,3.4,45.0,55.4,65.9,49.4,0.28,9.73
taylor,2012,4,17.63,71.98,3.42,8.73,2.16,31.9,43.6,55.4,29.8,0.62,9.84
taylor,2012,5,20.46,74.03,3.33,8.99,4.03,46.0,58.0,70.0,45.2,1.3,15.35
taylor,2012,6,22.78,69.85,2.75,7.76,6.25,53.5,65.0,76.6,53.9,0.9,17.4
taylor,2012,7,23.41,65.92,2.3,6.91,1.67,59.2,71.8,84.4,61.9,0.6,21.83
taylor,2012,8,19.93,61.12,2.46,6.63,2.16,50.9,64.8,78.6,54.4,0.43,20.54
taylor,2012,9,16.47,61.88,2.67,7.8,1.28,40.6,55.4,70.1,43.4,0.41,17.25
taylor,2013,4,15.58,81.09,3.73,8.86,4.51,26.0,34.5,43.0,26.8,0.25,5.25
taylor,2013,5,18.07,80.7,3.23,7.55,6.44,42.4,54.0,65.5,41.7,0.86,13.63
taylor,2013,6,19.16,84.73,2.62,5.9,7.0,52.5,62.2,72.0,54.5,0.54,12.2
taylor,2013,7,22.27,82.22,2.55,6.28,1.62,57.0,67.9,78.8,57.8,1.04,18.0
taylor,2013,8,19.64,76.56,2.2,5.48,3.43,53.1,65.7,78.2,56.4,0.52,17.74
taylor,2013,9,15.34,75.07,2.94,8.09,2.11,44.7,58.0,71.3,51.1,0.34,12.9
taylor,2014,4,15.2,81.06,3.99,10.08,4.12,26.6,36.4,46.3,28.1,0.35,5.87
taylor,2014,5,19.37,81.21,2.81,7.24,4.33,43.0,53.6,64.2,42.0,0.76,12.3
taylor,2014,6,20.2,83.15,2.99,7.52,5.61,55.0,65.1,75.2,56.0,0.53,14.4
taylor,2014,7,20.39,82.19,2.79,6.47,4.55,53.8,63.9,74.0,55.8,0.71,13.16
taylor,2014,8,17.45,83.28,2.13,6.83,5.62,54.1,64.5,74.9,58.2,0.23,12.4
taylor,2014,9,14.11,83.06,2.74,7.29,5.86,44.6,55.7,66.9,49.3,0.19,10.5
taylor,2015,4,18.52,72.09,3.69,8.94,2.7,30.9,42.9,55.0,27.5,0.7,10.85
taylor,2015,5,18.66,78.24,3.25,7.11,5.12,42.9,54.7,66.6,44.4,0.46,12.49
taylor,2015,6,21.91,80.48,2.49,7.27,4.94,51.4,61.9,72.5,53.1,0.54,13.33
taylor,2015,7,23.03,78.93,2.49,7.61,3.73,55.4,66.6,77.7,57.6,0.65,16.1
taylor,2015,8,16.12,78.57,2.68,7.23,5.28,53.2,63.1,72.9,57.1,0.31,11.78
taylor,2015,9,14.69,79.24,2.59,6.18,3.42,51.3,62.2,73.0,55.8,0.29,12.01
taylor,2016,4,15.79,78.93,3.74,8.23,2.9,30.9,40.6,50.3,29.2,0.8,8.06
taylor,2016,5,20.73,75.94,2.78,7.24,3.32,42.1,54.3,66.6,41.1,0.6,14.52
taylor,2016,6,22.96,80.85,2.88,6.26,6.26,52.9,63.9,75.0,54.4,0.44,15.23
taylor,2016,7,22.0,82.01,2.51,6.31,6.75,57.2,67.6,78.0,60.4,0.35,14.83
taylor,2016,8,18.34,83.08,2.22,7.06,7.04,57.1,67.2,77.3,61.2,0.2,13.53
taylor,2016,9,13.51,84.43,3.05,7.92,3.46,50.2,60.1,70.0,54.8,0.2,10.36
taylor,2017,4,14.41,82.96,3.29,8.16,4.87,33.0,43.7,54.4,33.8,0.48,8.07
taylor,2017,5,18.38,81.19,2.99,7.23,5.51,41.0,51.2,61.4,40.6,0.6,10.24
taylor,2017,6,22.03,81.52,2.75,7.89,6.34,52.6,63.2,73.7,53.4,0.62,15.33
taylor,2017,7,22.9,82.42,2.17,4.96,3.22,56.5,67.3,78.0,58.9,0.53,15.9
taylor,2017,8,16.95,82.5,2.47,6.18,4.29,51.9,62.3,72.7,55.3,0.26,12.55
taylor,2017,9,14.53,80.94,2.76,5.44,1.29,47.9,59.7,71.4,53.2,0.33,12.54
taylor,2018,4,19.32,77.18,3.21,10.63,2.05,18.3,29.9,41.4,18.9,0.37,6.26
taylor,2018,5,21.6,77.48,2.45,6.61,1.72,48.1,61.2,74.3,46.5,1.07,18.98
taylor,2018,6,20.67,80.93,2.89,6.7,5.1,54.6,65.2,75.7,56.1,0.82,14.9
taylor,2018,7,22.41,72.88,2.44,7.77,2.15,55.4,67.4,79.4,58.8,0.41,17.36
taylor,2018,8,15.8,74.83,2.25,5.43,3.96,54.9,66.1,77.4,60.0,0.15,14.68
taylor,2018,9,13.7,82.97,2.63,8.26,4.06,49.3,59.6,69.9,52.8,0.37,11.36
taylor,2019,4,13.42,82.71,3.4,10.44,3.52,29.3,39.2,49.1,28.8,0.44,7.1
taylor,2019,5,18.31,81.15,2.84,8.39,6.1,39.4,49.3,59.2,39.2,0.36,10.29
taylor,2019,6,22.1,81.86,2.46,6.29,4.76,50.3,61.7,73.1,51.3,0.79,15.16
taylor,2019,7,22.33,82.52,2.33,6.38,9.2,58.2,68.5,78.8,60.9,0.41,14.97
taylor,2019,8,19.34,80.81,2.24,6.79,4.24,52.0,63.1,74.3,55.7,0.28,13.84
taylor,2019,9,11.89,86.46,3.14,8.32,5.61,49.9,58.8,67.8,54.3,0.21,8.81
taylor,2020,4,17.76,81.01,3.5,8.03,2.59,27.1,37.9,48.6,26.2,0.49,7.05
taylor,2020,5,20.35,79.42,3.08,7.86,3.42,42.0,52.6,63.2,39.1,0.88,11.78
taylor,2020,6,23.59,81.33,2.91,6.44,5.82,52.9,64.4,76.0,53.1,1.0,16.88
taylor,2020,7,22.09,83.0,2.18,5.73,6.12,58.2,69.7,81.2,62.0,0.27,17.36
taylor,2020,8,18.71,81.98,2.4,5.67,2.5,54.3,65.4,76.4,58.3,0.21,14.12
taylor,2020,9,13.1,80.62,2.79,7.4,2.37,45.8,55.4,64.9,48.2,0.67,9.57
taylor,2021,4,15.83,77.69,2.98,6.95,2.65,33.0,42.7,52.5,31.3,0.7,8.09
taylor,2021,5,18.69,76.42,2.79,6.24,3.7,43.8,53.5,63.3,40.2,1.39,11.19
taylor,2021,6,24.19,77.15,2.41,6.22,4.83,57.7,67.9,78.2,56.5,1.6,17.8
taylor,2021,7,21.77,74.29,2.1,6.46,5.78,57.4,67.7,78.0,58.9,1.07,15.43
taylor,2021,8,18.23,80.11,2.34,5.44,5.33,54.6,66.2,77.8,59.7,0.17,14.43
taylor,2021,9,15.48,76.02,2.66,6.5,1.32,48.0,59.0,70.0,50.1,0.73,12.53
taylor,2022,4,13.3,78.14,4.46,9.89,3.89,28.7,36.4,44.1,27.9,0.62,4.79
taylor,2022,5,18.8,77.65,3.08,9.91,4.8,44.7,55.6,66.6,44.5,0.59,13.03
taylor,2022,6,23.24,77.16,2.86,7.82,3.43,53.1,63.4,73.8,52.5,1.42,14.82
taylor,2022,7,21.34,73.15,2.61,6.89,4.98,58.4,67.7,77.0,59.3,1.03,13.55
taylor,2022,8,18.01,76.78,2.37,5.99,7.37,57.2,66.1,74.9,59.3,0.71,12.13
taylor,2022,9,14.96,76.0,2.55,6.38,1.21,48.3,58.6,68.9,52.1,0.46,10.65
taylor,2023,4,16.21,83.73,3.99,10.25,5.8,29.8,40.2,50.6,31.1,0.45,8.28
taylor,2023,5,20.38,76.58,2.64,7.63,1.2,45.2,55.9,66.7,42.0,1.48,14.28
taylor,2023,6,22.71,77.5,2.15,5.8,2.45,54.4,65.7,77.1,54.2,1.18,17.98
taylor,2023,7,21.43,71.99,2.02,6.12,5.87,53.0,65.8,78.5,57.8,0.17,16.79
taylor,2023,8,18.6,70.14,2.36,6.72,3.51,53.2,65.4,77.5,58.1,0.27,15.36
taylor,2023,9,12.14,73.44,2.82,7.03,4.5,50.5,60.4,70.3,55.0,0.33,10.78
taylor,2024,4,15.06,75.66,4.13,11.79,2.71,33.7,43.0,52.3,30.6,0.9,8.36
taylor,2024,5,18.9,77.17,2.99,8.19,5.79,43.7,55.1,66.6,44.6,0.6,12.89
taylor,2024,6,19.6,81.99,2.94,7.31,7.67,54.6,63.4,72.2,55.7,0.9,11.76
taylor,2024,7,21.03,82.38,2.03,5.46,4.11,57.5,67.1,76.8,59.5,0.56,13.63
taylor,2024,8,17.56,81.3,2.3,5.63,4.86,54.8,65.3,75.9,59.0,0.27,13.65
taylor,2024,9,17.29,73.37,2.29,5.93,2.19,51.2,62.6,74.0,52.9,1.0,14.69
trempealeau,1984,4,17.23,76.57,4.21,10.38,3.86,34.9,46.1,57.3,29.6,1.47,10.71
trempealeau,1984,5,19.63,76.5,2.96,9.12,2.73,41.2,52.8,64.4,40.0,1.04,12.72
trempealeau,1984,6,20.49,81.01,3.18,9.16,5.63,56.1,67.1,78.2,56.9,1.12,16.6
trempealeau,1984,7,22.09,76.89,2.5,7.27,4.53,56.4,68.3,80.3,58.0,0.96,18.44
trempealeau,1984,8,18.15,71.56,2.19,6.72,2.04,59.2,70.4,81.6,60.8,0.88,18.02
trempealeau,1984,9,14.33,67.64,2.9,8.07,3.48,44.0,56.5,69.0,47.5,0.1,13.15
trempealeau,1985,4,17.53,78.49,3.51,7.93,1.78,38.5,49.3,60.1,35.3,1.74,11.9
trempealeau,1985,5,20.95,73.07,3.19,9.26,1.76,48.2,60.8,73.4,45.2,2.05,17.97
trempealeau,1985,6,21.15,69.87,2.97,8.38,3.56,49.9,62.0,74.1,49.3,1.32,16.89
trempealeau,1985,7,21.84,61.29,2.72,6.79,2.55,56.4,68.9,81.4,56.9,1.31,20.46
trempealeau,1985,8,16.86,67.18,2.89,6.82,4.4,54.7,65.4,76.2,56.4,0.92,15.33
trempealeau,1985,9,12.4,78.35,3.01,7.54,5.96,49.4,59.1,68.9,53.0,0.23,10.34
trempealeau,1986,4,16.02,79.34,4.09,10.81,3.42,37.8,49.1,60.4,35.4,1.2,11.21
trempealeau,1986,5,20.74,77.0,2.88,8.15,2.43,46.4,58.7,71.0,47.0,0.88,14.9
trempealeau,1986,6,22.2,77.77,2.98,6.71,4.5,54.1,66.0,78.0,54.9,1.2,17.32
trempealeau,1986,7,19.54,81.24,2.47,6.55,6.04,60.8,71.0,81.1,63.3,0.58,16.28
trempealeau,1986,8,19.0,76.21,2.64,5.93,3.47,53.4,64.4,75.5,55.9,0.6,14.4
trempealeau,1986,9,11.44,82.49,2.8,6.34,9.11,49.6,59.0,68.5,53.7,0.08,9.91
trempealeau,1987,4,18.93,72.31,3.11,9.05,1.81,35.6,49.4,63.2,33.0,1.16,14.44
trempealeau,1987,5,20.72,74.05,3.17,6.83,3.8,47.4,59.8,72.2,46.6,0.97,16.06
trempealeau,1987,6,23.06,66.85,2.63,6.9,3.26,55.6,68.7,81.8,56.5,0.96,21.89
trempealeau,1987,7,20.66,76.95,2.47,6.05,8.97,63.2,73.5,83.8,63.8,1.26,18.82
trempealeau,1987,8,16.99,77.25,2.52,5.92,3.56,57.5,67.8,78.0,60.0,0.6,14.81
trempealeau,1987,9,14.5,74.09,2.54,6.26,2.37,47.8,59.7,71.6,52.2,0.07,12.97
trempealeau,1988,4,17.99,67.45,3.37,8.59,2.52,31.3,44.7,58.2,27.4,1.07,11.99
trempealeau,1988,5,21.68,65.41,3.08,8.44,1.37,45.4,60.8,76.2,43.0,1.67,21.55
trempealeau,1988,6,25.29,49.25,2.93,7.0,1.75,54.4,69.9,85.4,52.8,1.95,28.47
trempealeau,1988,7,23.15,46.36,2.59,6.68,2.12,59.7,73.6,87.6,58.7,1.42,29.24
trempealeau,1988,8,18.59,57.75,3.06,7.67,4.43,60.5,72.5,84.6,60.8,1.24,23.58
trempealeau,1988,9,12.68,66.46,3.13,7.77,5.06,47.6,60.2,72.8,50.5,0.31,14.93
trempealeau,1989,4,16.0,72.07,3.48,8.44,2.1,31.5,42.6,53.7,29.3,0.88,8.93
trempealeau,1989,5,19.66,72.7,2.7,8.77,5.24,43.0,55.5,68.0,41.4,1.17,15.44
trempealeau,1989,6,21.39,71.73,2.44,5.66,1.88,51.8,63.7,75.7,52.7,0.82,17.31
trempealeau,1989,7,23.58,64.58,2.12,5.73,3.73,59.0,71.8,84.5,60.7,1.01,23.02
trempealeau,1989,8,19.17,65.93,2.43,6.6,3.12,56.2,67.7,79.3,59.0,0.33,16.98
trempealeau,1989,9,16.31,64.63,2.78,9.75,2.11,45.5,58.3,71.2,48.8,0.4,13.71
trempealeau,1990,4,17.65,72.79,3.68,8.44,5.37,33.7,45.6,57.5,32.8,0.84,10.62
trempealeau,1990,5,19.41,73.18,2.91,10.5,3.64,41.8,52.8,63.8,41.1,0.95,11.54
trempealeau,1990,6,20.76,82.25,3.15,10.29,8.4,55.1,65.9,76.7,56.7,0.35,16.46
trempealeau,1990,7,21.59,78.51,2.51,6.6,4.3,58.0,69.5,80.9,59.6,0.95,18.77
trempealeau,1990,8,19.32,80.76,2.4,6.5,6.92,57.0,68.2,79.4,60.2,0.16,16.47
trempealeau,1990,9,14.33,76.22,2.83,6.89,1.9,50.4,61.8,73.2,53.7,0.28,13.88
trempealeau,1991,4,15.14,75.72,3.65,9.42,4.45,37.9,48.7,59.6,35.8,1.02,11.11
trempealeau,1991,5,15.34,83.56,2.99,7.92,6.44,50.8,60.3,69.9,52.4,0.35,12.38
trempealeau,1991,6,22.85,78.15,2.55,7.22,2.22,59.0,70.3,81.6,59.2,1.24,19.62
trempealeau,1991,7,21.35,75.99,2.39,5.67,5.49,57.8,69.1,80.4,60.2,0.11,17.94
trempealeau,1991,8,18.42,71.75,2.55,5.92,2.91,56.8,68.9,81.1,60.2,0.28,18.9
trempealeau,1991,9,12.28,71.45,3.14,8.99,3.92,45.8,56.6,67.5,49.5,0.11,10.6
trempealeau,1992,4,13.39,83.43,3.34,7.59,3.35,32.6,41.3,50.0,31.6,0.65,6.31
trempealeau,1992,5,22.95,74.54,2.86,8.93,2.16,44.4,57.7,71.1,41.4,1.64,17.81
trempealeau,1992,6,21.43,73.8,2.29,8.0,2.43,50.2,62.9,75.6,50.0,0.98,18.6
trempealeau,1992,7,18.56,76.65,2.32,6.43,3.75,53.2,64.0,74.8,56.2,0.14,14.19
trempealeau,1992,8,19.25,67.67,2.47,8.15,2.13,51.1,63.5,76.0,54.6,0.25,16.46
trempealeau,1992,9,13.04,74.83,3.12,7.23,9.38,45.9,57.1,68.3,49.7,0.4,10.48
trempealeau,1993,4,16.6,77.49,3.46,9.69,7.13,30.9,41.0,51.1,29.7,0.58,7.73
trempealeau,1993,5,16.9,81.3,3.08,6.68,5.35,45.7,56.1,66.5,45.7,0.67,12.27
